28.2,40.4,normal
28.2,40.5,normal
28.2,38.1,normal
28.6,35.9,normal
28.6,40.9,normal
28.6,33.1,normal
28.6,40.8,normal
28.9,37.4,normal
28.9,36.5,normal
28.9,35.2,normal
28.9,40.1,normal
28.9,38.4,normal
28.9,40.9,normal
28.9,36.8,normal
28.9,40.4,normal
28.9,37.7,normal
28.9,33.4,normal
28.9,39.7,normal
28.9,36.0,normal
28.9,32.0,normal
28.9,38.4,normal
28.8,35.9,normal
28.8,38.9,normal
28.8,32.6,normal
28.8,37.1,normal
28.8,37.6,normal
28.8,35.1,normal
28.8,34.6,normal
28.8,36.0,normal
28.8,40.2,normal
28.8,32.1,normal
28.8,32.1,normal
28.8,40.4,normal
28.8,33.1,normal
28.8,38.6,normal
28.8,32.1,normal
28.8,38.6,normal
28.7,37.7,normal
28.7,38.8,normal
28.7,39.7,normal
28.7,40.2,normal
28.7,40.8,normal
28.7,33.7,normal
28.7,39.2,normal
28.7,35.4,normal
28.7,40.6,normal
28.7,35.6,normal
28.7,37.7,normal
28.7,38.7,normal
28.7,37.9,normal
28.7,35.4,normal
28.7,33.2,normal
28.7,38.7,normal
28.6,35.7,normal
28.6,40.6,normal
28.6,38.0,normal
28.6,38.5,normal
28.6,32.8,normal
28.6,32.6,normal
28.6,39.3,normal
28.6,35.0,normal
28.6,34.0,normal
28.6,35.6,normal
28.6,39.6,normal
28.6,37.8,normal
28.5,35.3,normal
28.5,40.2,normal
28.5,34.6,normal
28.5,38.3,normal
28.5,32.9,normal
28.5,36.9,normal
28.5,39.9,normal
28.5,37.7,normal
28.5,35.3,normal
28.5,33.4,normal
28.5,33.1,normal
28.5,37.8,normal
28.5,35.6,normal
28.5,40.1,normal
28.5,37.8,normal
28.5,32.4,normal
28.5,40.5,normal
28.5,36.5,normal
28.5,35.7,normal
28.5,35.8,normal
28.4,36.3,normal
28.4,38.1,normal
28.4,38.5,normal
28.4,35.0,normal
28.4,35.8,normal
28.4,32.2,normal
28.4,36.7,normal
28.4,38.5,normal
28.4,36.3,normal
28.4,40.3,normal
28.4,38.2,normal
28.4,36.4,normal
28.4,38.4,normal
28.4,40.3,normal
28.4,37.6,normal
28.4,35.1,normal
28.3,38.4,normal
28.3,35.9,normal
28.3,37.8,normal
28.3,39.6,normal
28.3,36.7,normal
28.3,34.0,normal
28.3,33.6,normal
28.3,37.3,normal
28.3,35.1,normal
28.3,33.5,normal
28.3,39.7,normal
28.3,36.3,normal
28.3,39.7,normal
28.3,33.9,normal
28.3,39.3,normal
28.3,37.2,normal
28.2,38.3,normal
28.2,38.0,normal
28.2,36.1,normal
28.2,36.5,normal
28.2,35.3,normal
28.2,32.7,normal
28.2,36.0,normal
28.2,37.4,normal
28.2,36.9,normal
28.2,40.8,normal
28.2,32.5,normal
28.2,37.5,normal
28.1,38.0,normal
28.1,32.0,normal
28.1,37.2,normal
28.1,37.8,normal
28.1,35.3,normal
28.1,35.3,normal
28.1,37.9,normal
28.1,36.3,normal
28.1,32.7,normal
28.1,36.4,normal
28.1,40.7,normal
28.1,32.7,normal
28.1,40.0,normal
28.1,37.3,normal
28.1,39.5,normal
28.1,34.9,normal
28.1,40.0,normal
28.1,34.3,normal
28.1,40.6,normal
28.1,39.2,normal
28.0,34.7,normal
28.0,34.8,normal
28.0,39.4,normal
28.0,39.3,normal
28.0,36.5,normal
28.0,36.7,normal
28.0,39.6,normal
28.0,32.4,normal
28.0,36.0,normal
28.0,32.2,normal
28.0,38.7,normal
28.0,38.3,normal
28.0,34.0,normal
28.0,34.3,normal
28.0,38.4,normal
28.0,37.1,normal
28.0,39.9,normal
28.0,32.1,normal
28.0,37.1,normal
28.0,38.3,normal
28.0,33.9,normal
28.0,34.2,normal
28.0,37.9,normal
28.0,32.1,normal
28.0,40.5,normal
28.0,35.6,normal
28.0,36.6,normal
28.0,37.0,normal
28.0,40.6,normal
28.0,40.6,normal
28.0,34.2,normal
28.0,32.6,normal
28.0,36.6,normal
28.0,33.8,normal
28.0,35.7,normal
28.0,39.1,normal
27.9,32.2,normal
27.9,38.2,normal
27.9,34.4,normal
27.9,32.0,normal
27.9,34.4,normal
27.9,37.6,normal
27.9,33.3,normal
27.9,32.8,normal
27.9,39.3,normal
27.9,37.1,normal
27.9,37.5,normal
27.9,38.3,normal
27.9,33.9,normal
27.9,38.9,normal
27.9,36.4,normal
27.9,39.9,normal
27.8,33.7,normal
27.8,39.5,normal
27.8,40.5,normal
27.8,37.3,normal
27.8,36.0,normal
27.8,34.8,normal
27.8,35.3,normal
27.8,34.4,normal
27.8,33.2,normal
27.8,39.7,normal
27.8,32.5,normal
27.8,34.9,normal
27.8,40.4,normal
27.8,40.3,normal
27.8,32.0,normal
27.8,38.0,normal
27.8,33.4,normal
27.8,39.8,normal
27.8,37.5,normal
27.8,34.5,normal
27.7,32.2,normal
27.7,34.7,normal
27.7,36.5,normal
27.7,39.0,normal
27.7,32.5,normal
27.7,33.3,normal
27.7,36.8,normal
27.7,34.1,normal
27.7,38.3,normal
27.7,32.7,normal
27.7,33.1,normal
27.7,36.2,normal
27.7,35.4,normal
27.7,40.7,normal
27.7,36.2,normal
27.7,40.1,normal
27.7,33.8,normal
27.7,36.7,normal
27.7,38.4,normal
27.7,35.7,normal
27.6,34.8,normal
27.6,39.5,normal
27.6,32.6,normal
27.6,37.2,normal
27.6,36.4,normal
27.6,37.5,normal
27.6,40.0,normal
27.6,32.3,normal
27.6,33.5,normal
27.6,32.2,normal
27.6,35.8,normal
27.6,35.8,normal
27.6,40.1,normal
27.6,39.2,normal
27.6,37.7,normal
27.6,37.4,normal
27.6,40.1,normal
27.6,37.9,normal
27.6,34.0,normal
27.6,39.6,normal
27.6,39.4,normal
27.6,38.8,normal
27.6,36.1,normal
27.6,39.5,normal
27.5,37.8,normal
27.5,33.5,normal
27.5,40.6,normal
27.5,38.1,normal
27.5,38.7,normal
27.5,32.5,normal
27.5,35.6,normal
27.5,40.9,normal
27.5,35.6,normal
27.5,35.2,normal
27.5,32.6,normal
27.5,39.6,normal
27.5,37.1,normal
27.5,34.8,normal
27.5,34.2,normal
27.5,37.5,normal
27.5,38.6,normal
27.5,38.6,normal
27.5,33.7,normal
27.5,39.6,normal
27.5,32.5,normal
27.5,35.8,normal
27.5,35.4,normal
27.5,32.9,normal
27.4,40.7,normal
27.4,40.5,normal
27.4,38.6,normal
27.4,40.9,normal
27.4,36.3,normal
27.4,35.2,normal
27.4,33.7,normal
27.4,32.2,normal
27.4,36.8,normal
27.4,34.5,normal
27.4,40.0,normal
27.4,37.5,normal
27.4,32.4,normal
27.4,39.5,normal
27.4,32.6,normal
27.4,35.2,normal
27.4,35.1,normal
27.4,34.0,normal
27.4,32.2,normal
27.4,34.4,normal
27.4,38.8,normal
27.4,32.8,normal
27.4,38.6,normal
27.4,33.7,normal
27.3,33.8,normal
27.3,35.4,normal
27.3,34.8,normal
27.3,35.6,normal
27.3,39.5,normal
27.3,35.7,normal
27.3,34.4,normal
27.3,37.7,normal
27.3,37.5,normal
27.3,37.3,normal
27.3,40.3,normal
27.3,35.6,normal
27.3,36.1,normal
27.3,34.1,normal
27.3,36.8,normal
27.3,40.5,normal
27.3,35.0,normal
27.3,36.8,normal
27.3,33.6,normal
27.3,33.3,normal
27.3,40.2,normal
27.3,40.6,normal
27.3,32.6,normal
27.3,36.1,normal
27.2,33.9,normal
27.2,37.4,normal
27.2,36.3,normal
27.2,40.9,normal
27.2,36.5,normal
27.2,34.2,normal
27.2,32.4,normal
27.2,34.3,normal
27.2,40.3,normal
27.2,36.7,normal
27.2,35.2,normal
27.2,36.8,normal
27.2,39.7,normal
27.2,32.7,normal
27.2,37.6,normal
27.2,33.5,normal
27.2,32.5,normal
27.2,40.3,normal
27.2,40.9,normal
27.2,37.8,normal
27.2,37.7,normal
27.2,38.4,normal
27.2,33.6,normal
27.2,37.5,normal
27.1,39.7,normal
27.1,33.4,normal
27.1,36.2,normal
27.1,39.3,normal
27.1,37.4,normal
27.1,39.8,normal
27.1,32.2,normal
27.1,40.3,normal
27.1,36.9,normal
27.1,40.3,normal
27.1,34.5,normal
27.1,32.6,normal
27.1,39.3,normal
27.1,40.5,normal
27.1,34.9,normal
27.1,32.9,normal
27.1,35.2,normal
27.1,34.7,normal
27.1,33.5,normal
27.1,39.5,normal
27.1,39.2,normal
27.1,40.3,normal
27.1,35.1,normal
27.1,39.0,normal
27.0,32.6,normal
27.0,38.6,normal
27.0,36.2,normal
27.0,39.0,normal
27.0,35.3,normal
27.0,32.1,normal
27.0,38.5,normal
27.0,36.3,normal
27.0,34.6,normal
27.0,39.9,normal
27.0,35.6,normal
27.0,40.3,normal
27.0,38.0,normal
27.0,35.4,normal
27.0,40.9,normal
27.0,40.5,normal
27.0,36.2,normal
27.0,37.1,normal
27.0,41.0,normal
27.0,34.1,normal
27.0,37.1,normal
27.0,33.7,normal
27.0,33.0,normal
27.0,36.0,normal
27.0,37.1,normal
27.0,39.0,normal
27.0,40.9,normal
27.0,36.0,normal
27.0,32.2,normal
27.0,40.5,normal
27.0,37.5,normal
27.0,34.7,normal
27.0,41.0,normal
27.0,35.9,normal
27.0,38.9,normal
27.0,36.4,normal
27.0,33.0,normal
27.0,38.5,normal
27.0,32.9,normal
27.0,39.6,normal
27.0,35.0,normal
27.0,34.9,normal
27.0,34.7,normal
27.0,37.2,normal
27.0,38.4,normal
27.0,32.3,normal
27.0,33.2,normal
27.0,38.7,normal
27.0,34.7,normal
27.0,32.0,normal
27.0,34.4,normal
27.0,33.2,normal
27.0,37.8,normal
27.0,37.7,normal
27.0,32.8,normal
27.0,40.5,normal
27.0,38.5,normal
27.0,33.8,normal
27.0,41.0,normal
27.0,35.3,normal
27.0,32.1,normal
27.0,32.1,normal
27.0,35.6,normal
27.0,35.9,normal
27.0,35.8,normal
27.0,37.6,normal
27.0,33.2,normal
27.0,33.6,normal
27.0,39.7,normal
27.0,37.5,normal
27.0,40.7,normal
27.0,36.9,normal
27.0,36.2,normal
27.0,36.8,normal
27.0,34.1,normal
27.0,41.0,normal
26.9,38.2,normal
26.9,40.2,normal
26.9,37.9,normal
26.9,35.5,normal
26.9,33.7,normal
26.9,40.0,normal
26.9,38.2,normal
26.9,33.2,normal
26.9,36.8,normal
26.9,39.2,normal
26.9,33.5,normal
26.9,39.0,normal
26.9,35.4,normal
26.9,33.8,normal
26.9,38.2,normal
26.9,37.8,normal
26.9,33.9,normal
26.9,36.1,normal
26.9,35.2,normal
26.9,40.8,normal
26.9,34.8,normal
26.9,38.0,normal
26.9,33.2,normal
26.9,36.4,normal
26.9,40.0,normal
26.9,39.7,normal
26.9,33.4,normal
26.9,38.9,normal
26.8,32.3,normal
26.8,37.4,normal
26.8,33.8,normal
26.8,40.9,normal
26.8,39.0,normal
26.8,32.9,normal
26.8,37.2,normal
26.8,39.3,normal
26.8,38.9,normal
26.8,40.1,normal
26.8,33.2,normal
26.8,35.2,normal
26.8,36.2,normal
26.8,37.1,normal
26.8,40.4,normal
26.8,34.1,normal
26.8,32.3,normal
26.8,37.8,normal
26.8,40.0,normal
26.8,34.2,normal
26.8,32.2,normal
26.8,39.4,normal
26.8,36.4,normal
26.8,32.2,normal
26.8,33.5,normal
26.8,35.7,normal
26.8,39.0,normal
26.8,35.4,normal
26.8,38.3,normal
26.8,36.8,normal
26.8,37.8,normal
26.8,38.0,normal
26.7,36.9,normal
26.7,33.7,normal
26.7,40.8,normal
26.7,36.7,normal
26.7,33.2,normal
26.7,40.6,normal
26.7,40.9,normal
26.7,37.2,normal
26.7,37.9,normal
26.7,40.1,normal
26.7,34.2,normal
26.7,33.3,normal
26.7,35.6,normal
26.7,39.9,normal
26.7,33.9,normal
26.7,34.5,normal
26.7,36.1,normal
26.7,36.5,normal
26.7,38.5,normal
26.7,40.0,normal
26.7,33.6,normal
26.7,40.7,normal
26.7,39.7,normal
26.7,32.3,normal
26.7,35.5,normal
26.7,32.3,normal
26.7,40.3,normal
26.7,37.8,normal
26.6,37.5,normal
26.6,33.5,normal
26.6,37.5,normal
26.6,35.1,normal
26.6,33.9,normal
26.6,37.5,normal
26.6,36.6,normal
26.6,32.3,normal
26.6,33.1,normal
26.6,38.2,normal
26.6,37.9,normal
26.6,40.8,normal
26.6,38.3,normal
26.6,36.5,normal
26.6,34.7,normal
26.6,39.7,normal
26.6,40.3,normal
26.6,33.9,normal
26.6,37.1,normal
26.6,34.0,normal
26.6,32.5,normal
26.6,34.1,normal
26.6,39.2,normal
26.6,40.2,normal
26.5,40.2,normal
26.5,38.3,normal
26.5,35.1,normal
26.5,32.7,normal
26.5,39.4,normal
26.5,36.8,normal
26.5,35.2,normal
26.5,34.9,normal
26.5,33.2,normal
26.5,36.5,normal
26.5,40.2,normal
26.5,40.5,normal
26.5,38.2,normal
26.5,33.4,normal
26.5,34.1,normal
26.5,34.9,normal
26.5,34.4,normal
26.5,39.2,normal
26.5,39.8,normal
26.5,35.3,normal
26.5,34.0,normal
26.5,38.4,normal
26.5,36.4,normal
26.5,36.3,normal
26.5,33.9,normal
26.5,33.9,normal
26.5,37.2,normal
26.5,39.3,normal
26.5,38.4,normal
26.5,39.6,normal
26.5,34.5,normal
26.5,37.7,normal
26.4,40.5,normal
26.4,40.6,normal
26.4,37.0,normal
26.4,33.9,normal
26.4,38.4,normal
26.4,35.0,normal
26.4,36.5,normal
26.4,36.6,normal
26.4,37.3,normal
26.4,40.0,normal
26.4,39.9,normal
Temp,38.6,normal
24.0,33.0,normal
24.0,33.5,normal
24.0,36.6,normal
24.0,37.5,normal
24.0,37.8,normal
24.0,38.3,normal
24.0,38.3,normal
24.0,32.0,normal
24.0,40.2,normal
24.0,40.1,normal
24.0,40.9,normal
24.0,38.2,normal
24.0,37.1,normal
24.0,37.8,normal
24.0,39.0,normal
24.0,32.6,normal
24.0,32.8,normal
24.0,37.2,normal
24.0,38.7,normal
24.0,35.8,normal
24.0,39.3,normal
24.0,39.1,normal
24.0,39.6,normal
24.0,39.6,normal
24.0,34.9,normal
24.0,37.4,normal
24.0,40.9,normal
24.0,32.3,normal
24.0,32.2,normal
24.0,34.6,normal
24.0,40.0,normal
24.0,35.9,normal
24.0,32.3,normal
24.0,37.0,normal
24.0,40.1,normal
24.0,38.2,normal
24.0,39.1,normal
24.0,37.1,normal
24.0,37.2,normal
24.0,35.2,normal
24.0,37.9,normal
24.0,37.4,normal
24.0,35.2,normal
24.0,34.3,normal
24.0,36.6,normal
24.0,33.6,normal
24.0,38.5,normal
24.0,35.9,normal
24.0,36.2,normal
24.0,36.1,normal
24.0,34.2,normal
24.0,35.5,normal
24.0,32.5,normal
24.0,34.8,normal
24.0,35.9,normal
24.0,38.1,normal
24.0,32.7,normal
24.0,38.4,normal
24.0,35.0,normal
24.0,41.0,normal
24.0,35.6,normal
24.0,36.9,normal
24.0,40.9,normal
24.0,35.7,normal
24.0,39.4,normal
24.0,37.4,normal
24.0,40.6,normal
24.0,37.3,normal
24.0,35.2,normal
24.0,33.2,normal
24.0,39.3,normal
24.0,39.4,normal
24.0,38.5,normal
24.0,35.8,normal
24.0,38.8,normal
24.0,36.0,normal
24.0,36.3,normal
24.0,36.3,normal
24.0,38.5,normal
24.0,32.4,normal
24.0,37.3,normal
24.0,35.0,normal
24.0,33.0,normal
24.0,39.4,normal
24.0,33.0,normal
24.0,32.1,normal
24.0,41.0,normal
24.0,38.7,normal
24.0,33.4,normal
24.0,38.0,normal
24.0,34.5,normal
24.0,34.0,normal
24.0,40.6,normal
24.0,37.9,normal
24.0,37.2,normal
24.0,32.0,normal
24.0,33.0,normal
24.0,39.3,normal
24.0,32.8,normal
24.0,39.6,normal
24.0,37.1,normal
24.0,38.3,normal
24.0,37.7,normal
24.0,32.7,normal
24.0,37.7,normal
24.0,36.1,normal
24.0,35.6,normal
24.0,34.6,normal
24.0,35.3,normal
24.0,37.2,normal
24.0,36.7,normal
24.0,34.7,normal
24.0,39.7,normal
24.0,35.2,normal
24.0,40.3,normal
24.0,37.2,normal
24.0,40.6,normal
24.0,32.3,normal
24.0,34.9,normal
24.0,39.6,normal
24.0,36.7,normal
24.0,40.6,normal
24.0,38.1,normal
24.0,32.0,normal
24.0,38.8,normal
24.0,32.6,normal
24.0,34.9,normal
24.0,32.1,normal
24.0,34.4,normal
24.0,34.6,normal
24.0,35.3,normal
24.0,38.1,normal
24.0,34.3,normal
24.0,33.6,normal
24.0,40.9,normal
24.0,40.6,normal
24.0,33.8,normal
24.0,37.8,normal
24.0,37.6,normal
24.0,39.5,normal
24.0,39.9,normal
24.0,39.7,normal
24.0,39.1,normal
24.0,40.1,normal
24.0,32.7,normal
24.0,37.5,normal
24.0,34.8,normal
24.0,37.4,normal
24.0,38.5,normal
24.0,37.6,normal
24.0,32.7,normal
24.0,34.7,normal
24.0,36.3,normal
24.0,37.6,normal
24.0,38.9,normal
24.0,38.4,normal
24.0,38.1,normal
24.0,39.1,normal
24.0,32.5,normal
24.0,32.2,normal
24.0,32.7,normal
24.0,33.1,normal
24.0,32.6,normal
24.0,34.1,normal
24.0,36.7,normal
24.0,39.7,normal
23.9,37.6,normal
23.9,38.8,normal
23.9,38.7,normal
23.9,39.6,normal
23.9,39.1,normal
23.9,38.6,normal
23.9,39.9,normal
23.9,33.0,normal
23.9,39.7,normal
23.9,33.7,normal
23.9,36.6,normal
23.9,39.5,normal
23.9,35.9,normal
23.9,36.8,normal
23.9,39.8,normal
23.9,35.3,normal
23.9,32.2,normal
23.9,34.7,normal
23.9,37.9,normal
23.9,35.6,normal
23.9,39.0,normal
23.9,34.9,normal
23.9,38.3,normal
23.9,38.4,normal
23.9,33.1,normal
23.9,39.2,normal
23.9,36.9,normal
23.9,33.1,normal
23.9,35.4,normal
23.9,38.9,normal
23.9,35.8,normal
23.9,35.8,normal
23.9,40.7,normal
23.9,33.0,normal
23.9,39.4,normal
23.9,35.0,normal
23.9,34.4,normal
23.9,36.1,normal
23.9,32.9,normal
23.9,36.8,normal
23.9,35.4,normal
23.9,33.7,normal
23.9,36.6,normal
23.9,32.3,normal
23.9,39.4,normal
23.9,33.9,normal
23.9,33.6,normal
23.9,32.1,normal
23.9,33.5,normal
23.9,36.4,normal
23.9,33.4,normal
23.9,36.2,normal
23.9,37.6,normal
23.9,35.4,normal
23.9,32.7,normal
23.9,34.2,normal
23.9,34.7,normal
23.9,32.2,normal
23.9,35.1,normal
23.9,38.5,normal
23.9,39.4,normal
23.9,36.9,normal
23.9,36.9,normal
23.9,33.3,normal
23.9,40.0,normal
23.9,32.0,normal
23.9,40.4,normal
23.9,41.0,normal
23.9,36.2,normal
23.9,39.6,normal
23.9,38.5,normal
23.9,36.4,normal
23.9,36.8,normal
23.9,40.3,normal
23.9,37.0,normal
23.9,32.0,normal
23.9,32.3,normal
23.9,37.6,normal
23.9,37.9,normal
23.9,32.5,normal
23.9,36.9,normal
23.9,34.2,normal
23.9,35.1,normal
23.9,34.3,normal
23.9,34.4,normal
23.9,33.5,normal
23.9,36.1,normal
23.9,35.2,normal
23.9,36.8,normal
23.9,37.8,normal
23.9,38.1,normal
23.9,33.4,normal
23.9,34.5,normal
23.9,40.3,normal
23.9,35.1,normal
23.9,35.9,normal
23.9,32.1,normal
23.9,32.9,normal
23.9,36.6,normal
23.9,39.5,normal
23.9,35.4,normal
23.9,40.9,normal
23.9,37.5,normal
23.9,36.9,normal
23.9,39.6,normal
23.9,33.7,normal
23.9,34.8,normal
23.9,35.2,normal
23.9,33.3,normal
23.9,36.8,normal
23.9,32.0,normal
23.9,39.8,normal
23.9,38.0,normal
23.9,35.0,normal
23.9,35.5,normal
23.9,33.6,normal
23.9,37.7,normal
23.9,39.1,normal
23.9,32.4,normal
23.9,36.4,normal
23.9,38.4,normal
23.9,37.6,normal
23.9,38.4,normal
23.9,33.1,normal
23.9,33.3,normal
23.9,40.3,normal
23.9,39.7,normal
23.9,37.9,normal
23.9,36.5,normal
23.9,34.7,normal
23.9,37.3,normal
23.9,40.0,normal
23.9,39.0,normal
23.9,33.7,normal
23.9,39.0,normal
23.9,40.0,normal
23.9,35.2,normal
23.9,37.4,normal
23.9,33.4,normal
23.9,40.4,normal
23.9,35.0,normal
23.9,32.1,normal
23.9,33.4,normal
23.9,33.8,normal
23.9,32.3,normal
23.9,33.7,normal
23.9,36.3,normal
23.9,35.9,normal
23.9,38.7,normal
23.9,39.5,normal
23.9,38.5,normal
23.9,36.4,normal
23.9,39.6,normal
23.9,37.4,normal
23.9,32.7,normal
23.9,36.3,normal
23.9,36.0,normal
23.9,36.4,normal
23.9,32.7,normal
23.9,33.1,normal
23.9,37.4,normal
23.9,34.5,normal
23.9,36.3,normal
23.9,40.5,normal
23.9,36.7,normal
23.9,40.1,normal
23.9,38.3,normal
23.9,34.2,normal
23.9,36.1,normal
23.9,34.1,normal
23.9,35.8,normal
23.9,32.4,normal
23.9,38.6,normal
23.9,40.0,normal
23.9,40.4,normal
23.9,40.5,normal
23.9,35.0,normal
23.9,33.8,normal
23.9,37.5,normal
23.9,32.1,normal
23.9,34.5,normal
23.9,32.6,normal
23.9,36.0,normal
23.9,36.1,normal
23.9,38.5,normal
23.9,38.2,normal
23.9,35.8,normal
23.9,38.2,normal
23.9,39.3,normal
23.9,40.6,normal
23.9,37.6,normal
23.9,34.9,normal
23.9,35.3,normal
23.9,38.0,normal
23.9,39.1,normal
23.9,36.7,normal
23.9,38.0,normal
23.9,36.2,normal
23.9,34.9,normal
23.9,40.1,normal
23.9,37.2,normal
23.9,37.2,normal
23.9,39.3,normal
23.9,37.8,normal
23.9,40.6,normal
23.9,32.9,normal
23.9,40.0,normal
23.9,33.9,normal
23.9,33.9,normal
23.9,35.5,normal
23.9,32.0,normal
23.9,35.3,normal
23.9,35.0,normal
23.9,33.6,normal
23.9,40.5,normal
23.9,41.0,normal
23.9,36.4,normal
23.9,40.1,normal
23.9,39.8,normal
23.9,41.0,normal
23.9,35.0,normal
23.9,34.6,normal
23.9,32.3,normal
23.9,33.8,normal
23.9,38.0,normal
23.9,34.1,normal
23.9,35.0,normal
23.9,37.0,normal
23.9,32.0,normal
23.9,37.6,normal
23.9,40.0,normal
23.9,33.3,normal
23.9,40.3,normal
23.9,37.4,normal
23.9,33.1,normal
23.9,39.7,normal
23.9,36.7,normal
23.9,36.0,normal
23.9,32.5,normal
23.9,37.7,normal
23.9,33.6,normal
23.9,36.0,normal
23.9,37.7,normal
23.9,35.9,normal
23.9,34.8,normal
23.9,36.9,normal
23.9,37.5,normal
23.9,38.9,normal
23.9,37.3,normal
23.9,39.1,normal
23.9,37.7,normal
23.9,35.3,normal
23.9,34.1,normal
23.9,33.4,normal
23.9,32.2,normal
23.9,32.1,normal
